 Lat    Lon    Disp_x_East(cm)   Disp_y_North(cm)   DispUp(cm)
    19.959   119.006    0.3    0.1   -0.1
    20.328   119.006    0.3    0.1   -0.1
    20.697   119.006    0.3    0.1   -0.1
    21.066   119.006    0.4    0.1   -0.1
    21.435   119.006    0.4    0.1   -0.1
    21.804   119.006    0.4    0.1   -0.1
    22.173   119.006    0.4    0.1   -0.1
    22.542   119.006    0.5    0.1   -0.1
    22.912   119.006    0.5    0.1   -0.1
    23.281   119.006    0.5    0.1   -0.1
    23.650   119.006    0.5    0.1   -0.1
    24.019   119.006    0.6    0.1   -0.1
    24.388   119.006    0.6    0.1   -0.1
    24.757   119.006    0.6    0.1   -0.0
    25.126   119.006    0.7    0.1   -0.0
    25.495   119.006    0.7    0.1   -0.0
    25.864   119.006    0.7    0.1   -0.0
    26.234   119.006    0.8    0.1   -0.0
    26.603   119.006    0.8    0.1   -0.0
    26.972   119.006    0.9    0.1    0.0
    27.341   119.006    0.9    0.1    0.0
    27.710   119.006    1.0    0.1    0.0
    28.079   119.006    1.0    0.1    0.0
    28.448   119.006    1.1    0.1    0.0
    28.817   119.006    1.1    0.1    0.1
    29.186   119.006    1.1    0.1    0.1
    29.555   119.006    1.2    0.1    0.1
    29.925   119.006    1.2    0.1    0.1
    30.294   119.006    1.3    0.1    0.1
    30.663   119.006    1.3    0.1    0.1
    31.032   119.006    1.4    0.1    0.1
    31.401   119.006    1.4    0.1    0.1
    31.770   119.006    1.5    0.1    0.2
    32.139   119.006    1.5    0.1    0.2
    32.508   119.006    1.6    0.0    0.2
    32.877   119.006    1.6    0.0    0.2
    33.247   119.006    1.7    0.0    0.2
    33.616   119.006    1.7   -0.0    0.2
    33.985   119.006    1.7   -0.0    0.2
    34.354   119.006    1.8   -0.1    0.2
    34.723   119.006    1.8   -0.1    0.3
    35.092   119.006    1.8   -0.1    0.3
    35.461   119.006    1.9   -0.1    0.3
    35.830   119.006    1.9   -0.1    0.3
    36.199   119.006    1.9   -0.2    0.3
    36.569   119.006    1.9   -0.2    0.3
    36.938   119.006    1.9   -0.2    0.3
    37.307   119.006    2.0   -0.2    0.3
    37.676   119.006    2.0   -0.3    0.3
    38.045   119.006    2.0   -0.3    0.3
    38.414   119.006    2.0   -0.3    0.3
    38.783   119.006    2.0   -0.3    0.3
    39.152   119.006    2.0   -0.3    0.3
    39.521   119.006    1.9   -0.4    0.3
    39.890   119.006    1.9   -0.4    0.3
    40.260   119.006    1.9   -0.4    0.3
    40.629   119.006    1.9   -0.4    0.3
    40.998   119.006    1.9   -0.4    0.3
    41.367   119.006    1.9   -0.5    0.3
    41.736   119.006    1.8   -0.5    0.3
    42.105   119.006    1.8   -0.5    0.3
    42.474   119.006    1.8   -0.5    0.3
    42.843   119.006    1.8   -0.5    0.3
    43.212   119.006    1.7   -0.5    0.3
    43.582   119.006    1.7   -0.5    0.3
    43.951   119.006    1.7   -0.5    0.3
    44.320   119.006    1.6   -0.5    0.3
    44.689   119.006    1.6   -0.5    0.3
    45.058   119.006    1.6   -0.5    0.3
    45.427   119.006    1.5   -0.5    0.3
    45.796   119.006    1.5   -0.6    0.3
    46.165   119.006    1.4   -0.6    0.2
    46.534   119.006    1.4   -0.6    0.2
    46.903   119.006    1.4   -0.6    0.2
    47.273   119.006    1.3   -0.5    0.2
    47.642   119.006    1.3   -0.5    0.2
    48.011   119.006    1.3   -0.5    0.2
    48.380   119.006    1.2   -0.5    0.2
    48.749   119.006    1.2   -0.5    0.2
    49.118   119.006    1.1   -0.5    0.2
    49.487   119.006    1.1   -0.5    0.2
    49.856   119.006    1.1   -0.5    0.2
    50.225   119.006    1.0   -0.5    0.2
    50.595   119.006    1.0   -0.5    0.2
    50.964   119.006    1.0   -0.5    0.1
    51.333   119.006    0.9   -0.5    0.1
    51.702   119.006    0.9   -0.5    0.1
    52.071   119.006    0.9   -0.5    0.1
    52.440   119.006    0.8   -0.5    0.1
    52.809   119.006    0.8   -0.4    0.1
    53.178   119.006    0.8   -0.4    0.1
    53.547   119.006    0.8   -0.4    0.1
    53.916   119.006    0.7   -0.4    0.1
    54.286   119.006    0.7   -0.4    0.1
    54.655   119.006    0.7   -0.4    0.1
    55.024   119.006    0.7   -0.4    0.1
    55.393   119.006    0.6   -0.4    0.1
    55.762   119.006    0.6   -0.4    0.1
    56.131   119.006    0.6   -0.4    0.1
    56.500   119.006    0.6   -0.4    0.1
    56.869   119.006    0.6   -0.3    0.1
    19.959   119.477    0.3    0.1   -0.1
    20.328   119.477    0.3    0.1   -0.1
    20.697   119.477    0.3    0.1   -0.1
    21.066   119.477    0.4    0.1   -0.1
    21.435   119.477    0.4    0.1   -0.1
    21.804   119.477    0.4    0.1   -0.1
    22.173   119.477    0.4    0.1   -0.1
    22.542   119.477    0.5    0.1   -0.1
    22.912   119.477    0.5    0.1   -0.1
    23.281   119.477    0.5    0.1   -0.1
    23.650   119.477    0.5    0.1   -0.1
    24.019   119.477    0.6    0.1   -0.1
    24.388   119.477    0.6    0.1   -0.1
    24.757   119.477    0.6    0.1   -0.1
    25.126   119.477    0.7    0.1   -0.0
    25.495   119.477    0.7    0.1   -0.0
    25.864   119.477    0.8    0.1   -0.0
    26.234   119.477    0.8    0.1   -0.0
    26.603   119.477    0.8    0.1   -0.0
    26.972   119.477    0.9    0.1   -0.0
    27.341   119.477    0.9    0.1    0.0
    27.710   119.477    1.0    0.1    0.0
    28.079   119.477    1.0    0.1    0.0
    28.448   119.477    1.1    0.1    0.0
    28.817   119.477    1.1    0.1    0.1
    29.186   119.477    1.2    0.1    0.1
    29.555   119.477    1.2    0.1    0.1
    29.925   119.477    1.3    0.1    0.1
    30.294   119.477    1.3    0.1    0.1
    30.663   119.477    1.4    0.1    0.1
    31.032   119.477    1.4    0.1    0.1
    31.401   119.477    1.5    0.1    0.2
    31.770   119.477    1.5    0.1    0.2
    32.139   119.477    1.6    0.1    0.2
    32.508   119.477    1.6    0.0    0.2
    32.877   119.477    1.7    0.0    0.2
    33.247   119.477    1.7    0.0    0.2
    33.616   119.477    1.8   -0.0    0.2
    33.985   119.477    1.8   -0.0    0.2
    34.354   119.477    1.9   -0.1    0.3
    34.723   119.477    1.9   -0.1    0.3
    35.092   119.477    1.9   -0.1    0.3
    35.461   119.477    2.0   -0.1    0.3
    35.830   119.477    2.0   -0.2    0.3
    36.199   119.477    2.0   -0.2    0.3
    36.569   119.477    2.0   -0.2    0.3
    36.938   119.477    2.0   -0.2    0.3
    37.307   119.477    2.0   -0.2    0.3
    37.676   119.477    2.0   -0.3    0.3
    38.045   119.477    2.0   -0.3    0.3
    38.414   119.477    2.0   -0.3    0.3
    38.783   119.477    2.0   -0.3    0.3
    39.152   119.477    2.0   -0.4    0.3
    39.521   119.477    2.0   -0.4    0.3
    39.890   119.477    2.0   -0.4    0.3
    40.260   119.477    2.0   -0.4    0.3
    40.629   119.477    2.0   -0.4    0.3
    40.998   119.477    2.0   -0.5    0.3
    41.367   119.477    1.9   -0.5    0.3
    41.736   119.477    1.9   -0.5    0.3
    42.105   119.477    1.9   -0.5    0.3
    42.474   119.477    1.9   -0.5    0.3
    42.843   119.477    1.8   -0.5    0.3
    43.212   119.477    1.8   -0.5    0.3
    43.582   119.477    1.8   -0.5    0.3
    43.951   119.477    1.7   -0.6    0.3
    44.320   119.477    1.7   -0.6    0.3
    44.689   119.477    1.6   -0.6    0.3
    45.058   119.477    1.6   -0.6    0.3
    45.427   119.477    1.6   -0.6    0.3
    45.796   119.477    1.5   -0.6    0.3
    46.165   119.477    1.5   -0.6    0.3
    46.534   119.477    1.4   -0.6    0.2
    46.903   119.477    1.4   -0.6    0.2
    47.273   119.477    1.4   -0.6    0.2
    47.642   119.477    1.3   -0.6    0.2
    48.011   119.477    1.3   -0.6    0.2
    48.380   119.477    1.2   -0.6    0.2
    48.749   119.477    1.2   -0.6    0.2
    49.118   119.477    1.2   -0.5    0.2
    49.487   119.477    1.1   -0.5    0.2
    49.856   119.477    1.1   -0.5    0.2
    50.225   119.477    1.1   -0.5    0.2
    50.595   119.477    1.0   -0.5    0.2
    50.964   119.477    1.0   -0.5    0.1
    51.333   119.477    1.0   -0.5    0.1
    51.702   119.477    0.9   -0.5    0.1
    52.071   119.477    0.9   -0.5    0.1
    52.440   119.477    0.9   -0.5    0.1
    52.809   119.477    0.8   -0.5    0.1
    53.178   119.477    0.8   -0.4    0.1
    53.547   119.477    0.8   -0.4    0.1
    53.916   119.477    0.7   -0.4    0.1
    54.286   119.477    0.7   -0.4    0.1
    54.655   119.477    0.7   -0.4    0.1
    55.024   119.477    0.7   -0.4    0.1
    55.393   119.477    0.6   -0.4    0.1
    55.762   119.477    0.6   -0.4    0.1
    56.131   119.477    0.6   -0.4    0.1
    56.500   119.477    0.6   -0.4    0.1
    56.869   119.477    0.6   -0.4    0.1
    19.959   119.947    0.3    0.1   -0.1
    20.328   119.947    0.3    0.1   -0.1
    20.697   119.947    0.3    0.1   -0.1
    21.066   119.947    0.4    0.1   -0.1
    21.435   119.947    0.4    0.1   -0.1
    21.804   119.947    0.4    0.1   -0.1
    22.173   119.947    0.4    0.1   -0.1
    22.542   119.947    0.5    0.1   -0.1
    22.912   119.947    0.5    0.1   -0.1
    23.281   119.947    0.5    0.1   -0.1
    23.650   119.947    0.5    0.1   -0.1
    24.019   119.947    0.6    0.1   -0.1
    24.388   119.947    0.6    0.1   -0.1
    24.757   119.947    0.6    0.1   -0.1
    25.126   119.947    0.7    0.1   -0.1
    25.495   119.947    0.7    0.1   -0.0
    25.864   119.947    0.8    0.1   -0.0
    26.234   119.947    0.8    0.1   -0.0
    26.603   119.947    0.9    0.1   -0.0
    26.972   119.947    0.9    0.1   -0.0
    27.341   119.947    0.9    0.1    0.0
    27.710   119.947    1.0    0.1    0.0
    28.079   119.947    1.1    0.1    0.0
    28.448   119.947    1.1    0.1    0.0
    28.817   119.947    1.2    0.1    0.1
    29.186   119.947    1.2    0.1    0.1
    29.555   119.947    1.3    0.1    0.1
    29.925   119.947    1.3    0.1    0.1
    30.294   119.947    1.4    0.1    0.1
    30.663   119.947    1.4    0.1    0.1
    31.032   119.947    1.5    0.1    0.1
    31.401   119.947    1.6    0.1    0.2
    31.770   119.947    1.6    0.1    0.2
    32.139   119.947    1.7    0.1    0.2
    32.508   119.947    1.7    0.0    0.2
    32.877   119.947    1.8    0.0    0.2
    33.247   119.947    1.8    0.0    0.2
